video_id,text,label,title
tVJGMP96_zo,nastya dad best video collection educational videos kids nastya dad best video collection educational videos kids nastya dad best video collection educational videos kids collection useful funny videos children nastya dad enjoy watching kids instagram,Educational,Nastya and Dad - the best video collection of educational videos for kids
CVx3CWAgSmE,learn cutting fruits safely leo kidslearning learn cutting fruits safely leo kidslearning learn cutting fruits safely leo kidslearning kidslearning kidscolor product company names shown video trademarks tm registered registered,Educational,Learn Cutting Fruits Safely with Leo! 🍏🍎 #kidslearning
noCiE_1YRJo,toddler learning counting shapes abc first words kids toddler videos amp baby songs lucas toddler learning counting shapes abc first words kids toddler videos amp baby songs lucas toddler learning counting shapes abc first words kids toddler videos amp baby songs lucas get ready fun educational adventure lucas friends toddler learning video packed first words kids,Educational,"Toddler Learning Counting, Shapes, ABC, First Words For Kids, Toddler Videos &amp; Baby Songs With Lucas"
5ajRc-YvLhg,best learning videos toddlers learning colors shapes kids wooden truck toy best learning videos toddlers learning colors shapes kids wooden truck toy best learning videos toddlers learning colors shapes kids wooden truck toy learn colors shapes kids wooden truck toy amazing collection fun learning videos kids children,Educational,Best Learning Videos for Toddlers | Learning Colors and Shapes for Kids with Wooden Truck Toy
kIoD2MPKVrw,learning home bebefinn family nursery rhymes numbers shapes colors learning home bebefinn family nursery rhymes numbers shapes colors learning home bebefinn family nursery rhymes numbers shapes colors subscribe watch full version songs uploaded every week youtube channel,Educational,"Learning at Home With Bebefinn Family Nursery Rhymes | Numbers, Shapes, Colors and More"
HJLNtge8jv4,blippi learns colors amp letters kids clay educational videos kids blippi learns colors amp letters kids clay educational videos kids blippi learns colors amp letters kids clay educational videos kids join blippi fun learning arts crafts video kids blippi learns textures colors shapes art fun,Educational,Blippi Learns Colors &amp; Letters For Kids With Clay | Educational Videos For Kids
WOn8gdKrZzY,toddler learning first words colors abcs amp songs baby learning video lucas preschoolers toddler learning first words colors abcs amp songs baby learning video lucas preschoolers toddler learning first words colors abcs amp songs baby learning video lucas preschoolers enjoy exciting educational video toddlers preschoolers perfect first words toddlers first words baby,Educational,"Toddler Learning First Words, Colors, ABCs &amp; Songs | Baby Learning Video with Lucas for Preschoolers"
TyV-OhCrVDA,learn colors fruits vegetables ms rachel toddler learning video speech educational learn colors fruits vegetables ms rachel toddler learning video speech educational learn colors fruits vegetables ms rachel toddler learning video speech educational toddler learn real teacher ms rachel toddler learning video child learn colors fruits,Educational,"Learn Colors, Fruits and Vegetables with Ms Rachel | Toddler Learning Video | Speech | Educational"
FCyhHASCxkg,kids learn share slime kids learn share slime kids learn share slime help us improve content share feedback here,Educational,Kids Learn To Share Slime 🤗
Nd_-wruB9yM,inside mouth learn kids inside mouth learn kids inside mouth learn kids let learn inside mouth,Educational,What’s Inside Our Mouth! 😜🦷 #learn #kids
IUnGsvqHXP0,blippi learns plays colors toys shapes educational videos kids blippi learns plays colors toys shapes educational videos kids blippi learns plays colors toys shapes educational videos kids blippi learns textures colors shapes art subscribe,Educational,Blippi Learns and Plays with Colors! | Toys and Shapes | Educational Videos for Kids
IFVJKx8J9hs,street vehicles cars trucks learning video children amp preschoolers street vehicles cars trucks learning video children amp preschoolers street vehicles cars trucks learning video children amp preschoolers learning always fun ralph rocky popular nursery rhymes bring some amazing songs kids sing along,Educational,Street Vehicles | Cars And Trucks | Learning Video for Children &amp; Preschoolers
Z00u4mu5Iz4,learning science blippi children museum educational videos kids learning science blippi children museum educational videos kids learning science blippi children museum educational videos kids blippi loves science better learn moxi wolf museum exploration innovation,Educational,Learning Science With Blippi At The Children&#39;s Museum! | Educational Videos for Kids
50HbumBoe1Q,toddler learning video lucas amp friends fun educational video toddlers learn new words toddler learning video lucas amp friends fun educational video toddlers learn new words toddler learning video lucas amp friends fun educational video toddlers learn new words help toddler learn new words join lucas ruby lucas friends teach new words while making toddler,Educational,Toddler Learning Video With Lucas &amp; Friends | Fun Educational Video for Toddlers To Learn New Words
4NkNrGwqsiE,learn shapes amp numbers wooden slider tumbling toys preschool kids learning educational toddler learn shapes amp numbers wooden slider tumbling toys preschool kids learning educational toddler learn shapes amp numbers wooden slider tumbling toys preschool kids learning educational toddler watch learn shapes numbers wooden slider tumbling toys preschool kids learning educational toddler learnshapes,Educational,Learn Shapes &amp; Numbers Wooden Slider Tumbling Toys | Preschool Kids Learning 3D Educational Toddler
ZKiWfTpHZ0E,learn numbers counting amp math kids toddler learning videos educational videos kids learn numbers counting amp math kids toddler learning videos educational videos kids learn numbers counting amp math kids toddler learning videos educational videos kids learn numbers counting addition math fun toddler learning video silly ms lily educational video,Educational,"Learn Numbers, Counting &amp; Math for Kids | Toddler Learning Videos | Educational Videos for Kids"
4HUCJliVbsw,best toddler fun learning learning videos toddlers best toddler fun learning learning videos toddlers best toddler fun learning learning videos toddlers extra long minute video perfect learning count learning colours shapes vehicles alphabet animal names,Educational,The Best of Toddler Fun Learning | Learning Videos For Toddlers
rRKj6zNwKno,live learn shapes abc colors learning cartoon videos amp songs kids live learn shapes abc colors learning cartoon videos amp songs kids live learn shapes abc colors learning cartoon videos amp songs kids welcome kids tv preschool learning channel here make learning fun easy toddlers preschoolers,Educational,"LIVE - Learn Shapes, ABC, Colors + More Learning Cartoon Videos &amp; Songs for Kids"
NF284GjaWT0,let learn use telephone learning kidsvideo let learn use telephone learning kidsvideo let learn use telephone learning kidsvideo learningforkids lifeskills funforkids telephonelesson kidsactivities interactivelearning thesoul music,Educational,Let&#39;s Learn 😊 how to use a Telephone ☎️ #learning #kidsvideo
50klx9Q5ls8,baby learning videos babies toddlers learn colors first words shapes abc lucas amp friends baby learning videos babies toddlers learn colors first words shapes abc lucas amp friends baby learning videos babies toddlers learn colors first words shapes abc lucas amp friends get ready mega dose early education kids lucas friends time around huge educational,Educational,"Baby Learning Videos | Babies and Toddlers Learn Colors, First Words, Shapes, ABC | Lucas &amp; Friends"
ta4W0SaPhXA,learn prepositions dog fun kids learning learn prepositions dog fun kids learning learn prepositions dog fun kids learning thesoul music spotify tiktok,Educational,Learn Prepositions with a Dog! 🐶 Fun for Kids! #learning
XhSvTHsNtVg,baby learning first words learn talk babies toddler videos amp songs lucas amp friends baby learning first words learn talk babies toddler videos amp songs lucas amp friends baby learning first words learn talk babies toddler videos amp songs lucas amp friends grab kids turn volume time learn lucas friends latest toddler learning video features many,Educational,Baby Learning First Words | Learn to Talk For Babies | Toddler Videos &amp; Songs With Lucas &amp; Friends
ibwyHihda6A,baby learning colors shapes numbers alphabet fruits veggies dinosaurs amp animals min baby learning colors shapes numbers alphabet fruits veggies dinosaurs amp animals min baby learning colors shapes numbers alphabet fruits veggies dinosaurs amp animals min watch baby learning colors shapes numbers alphabet fruits veggies dinosaurs animals min fun filled,Educational,"Baby Learning Colors, Shapes, Numbers, Alphabet, Fruits, Veggies, Dinosaurs &amp; Animals - 60 Min"
05dcZUK_k7I,blippi visits zoo learns animals educational videos kids blippi visits zoo learns animals educational videos kids blippi visits zoo learns animals educational videos kids blippi becomes zookeeper day visits zoo blippi learns animals children toddlers day,Educational,Blippi Visits a Zoo And Learns About Animals! | Educational Videos for Kids
oXvNRkRs2hc,learning videos kids fun toddler amp kindergarten learning kidslearningvideos kidsshorts learning videos kids fun toddler amp kindergarten learning kidslearningvideos kidsshorts learning videos kids fun toddler amp kindergarten learning kidslearningvideos kidsshorts bimi boo channel joyful world kids songs nursery rhymes children series kids videos filled baby,Educational,Learning Videos for Kids 🧸 Fun Toddler &amp; Kindergarten Learning #KidsLearningVideos #KidsShorts
0GAhHaK4y58,blippi meets talking planets blippi wonders educational cartoons kids blippi meets talking planets blippi wonders educational cartoons kids blippi meets talking planets blippi wonders educational cartoons kids three two one blast off blippi mobile becomes spacecraft mission find planets solar system,Educational,Blippi Meets TALKING PLANETS! | Blippi Wonders | Educational Cartoons for Kids
K_Aq4H03Nm4,preschool amp toddler learning video ms rachel learn shapes letters numbers colors amp preschool amp toddler learning video ms rachel learn shapes letters numbers colors amp preschool amp toddler learning video ms rachel learn shapes letters numbers colors amp video packed preschool learning little one learn shapes letters numbers colors phonics counting kids,Educational,"Preschool &amp; Toddler Learning Video with Ms Rachel - Learn Shapes, Letters, Numbers, Colors &amp; More"
rwojOEa-NOM,kids learn shapes mom educational video toddlers wowcube gadgets kids learn shapes mom educational video toddlers wowcube gadgets kids learn shapes mom educational video toddlers wowcube gadgets video made especially kids teach little ones draw create simple crafts explore english language,Educational,Kids Learn Shapes with Mom 📚💕 Educational Video for Toddlers #wowcube #gadgets
559QxICEleA,learning videos toddlers animal sounds farm animals learn colors numbers words speech learning videos toddlers animal sounds farm animals learn colors numbers words speech learning videos toddlers animal sounds farm animals learn colors numbers words speech toddler learn real teacher ms rachel toddler learn animal sounds farm animals learn colors,Educational,"Learning Videos for Toddlers | Animal Sounds, Farm Animals, Learn Colors, Numbers, Words | Speech"
